fecha,pc,pc_max,temp_agua,n,t_aire,rad,viento,lluvia,ndci,edad_ndci,nivel_pct,t_aire_3d,t_aire_7d,t_aire_14d,t_aire_30d,rad_7d,viento_7d,lluvia_7d,rad_14d,viento_14d,lluvia_14d,calentamiento_7d,sin_doy,cos_doy,temp_agua_ayer
2024-05-15,0.8717518248175182,1.88,18.655109489051096,274,11.485483423868857,26.062776,1.4716139694986186,0.6038059893178627,-0.015426458086482324,13,45.833333333333336,15.841471184624575,16.313582356770855,14.143608529227139,11.792610761854403,24.87891085714286,1.8441847234376039,27.66443731536583,22.82602714285714,2.3485007230042485,42.010771653281154,4.5209715949164515,0.7187918772884232,-0.6952253139408722,18.708759124087592
2024-05-16,0.7342335766423358,2.12,18.383941605839418,274,12.022201156616234,21.406368,2.0157890958343474,0.6884668360953583,-0.015426458086482324,14,45.833333333333336,14.011586761474632,16.138464591616696,14.373222242082887,11.721526230706129,24.671533714285715,1.52923504132557,28.2673849978039,23.44973471428571,2.272654537092308,35.04237078788108,4.416938360910567,0.7067265555776158,-0.7074868024503348,18.655109489051096
2024-05-17,0.8427372262773722,2.54,18.485766423357664,274,12.693389511108421,22.088568,0.8178854513505874,4.245385700016868,-0.015426458086482324,15,45.833333333333336,11.8830448150635,15.524400965372738,14.590770794096468,11.798397869533982,23.582975428571427,1.7488882721563255,28.95498160613741,23.094132142857145,2.2427522075104465,35.173248093133935,3.726003095838756,0.6944521021088763,-0.719538934232584,18.383941605839418
2024-05-18,1.0506271777003484,3.31,18.581881533101047,287,12.705632781982445,22.69574,0.7144406624960501,1.345321536064148,,16,45.833333333333336,12.067024697197837,14.628580711001462,14.648192660013857,11.943699985080315,22.740889714285714,1.5241012100512006,33.19865665286059,22.80268228571429,2.101528509762335,39.4186337931508,2.684880725921147,0.6819721490904629,-0.7313781428679254,18.485766423357664
2024-05-19,0.784375,2.15,18.76909722222222,288,11.60140190124514,18.688056,0.8346367841963404,19.98623013486167,,17,45.833333333333336,12.473741149902366,13.775874346778526,14.348505274454775,12.092288398742694,22.543213714285717,1.3904092060072837,33.942865346364925,22.65257585714286,1.941832204980581,40.22995731672907,1.683585948035832,0.6692903895412567,-0.7430009249440493,18.581881533101047
2024-05-20,1.174509090909091,3.89,18.68690909090909,275,11.399403508504236,21.620476,1.9849714465865091,3.13645601272583,,18,45.833333333333336,12.333474731445335,13.008197947910876,14.063034947713236,12.119376373291034,22.021941714285713,1.320366262653471,52.16873190243021,22.77142457142857,1.8102727873768036,57.90405771562135,0.8888215746198416,0.6564105761979381,-0.7544038410927472,18.76909722222222
2024-05-21,1.2192,3.8,19.11527272727273,275,11.35235176086428,20.643528,1.109454584072187,12.062078368273887,,19,45.833333333333336,11.902146063910607,12.00699459257582,14.080813344319681,12.105200703938822,22.327114285714284,1.4769192619515703,47.169628918414475,23.313097428571428,1.7691433725279961,57.69958398171937,-0.09820611136300172,0.6433365204044917,-0.765583517007675,18.68690909090909
2024-05-22,1.7772161172161172,4.28,19.307692307692307,273,12.72745030721029,24.088568,1.7737838966194799,0.8151471614787908,,20,45.833333333333336,11.451052390204552,11.894266292027087,14.103924324398971,12.139503245883537,21.886501714285714,1.2783988562906627,42.067744577355626,23.382706285714285,1.5612917898641336,69.73218189272146,-0.24523695385645006,0.6300720909843687,-0.7765366444428655,19.11527272727273
2024-05-23,1.8464963503649634,4.98,18.978467153284672,274,11.607414499918661,20.61742,2.260355248365893,0.04366040229797363,,21,45.833333333333336,11.826401858859603,12.071690132504434,14.105077362060566,12.341871134440122,21.604471999999998,1.3215659887365,42.279085749516554,23.138002857142855,1.4254005150310352,70.54647074732046,-0.27018100193568806,0.6166212130956382,-0.7872599821916922,19.307692307692307
2024-05-24,1.4387956204379562,7.12,18.94890510948905,274,13.75010770161947,25.826656,1.4055664645069568,0.11591911305686153,,22,45.833333333333336,11.895738855997743,12.012434895833353,13.768417930603047,12.543754238552538,21.49176514285714,1.3565040105267212,41.63427931571917,22.53737028571428,1.552696141341523,70.58926092185658,-0.5313193427191845,0.6029878670694714,-0.7977503570459932,18.978467153284672
2024-05-25,0.9432967032967033,2.26,20.126373626373628,273,17.95898590087893,26.837724,0.15452712878498834,0.0008642673492431641,,23,45.833333333333336,12.694990836249474,12.163394637334932,13.395987674168197,12.751348876953143,22.025777714285713,1.4404584409776309,37.50481272875916,22.383333714285715,1.4822798255144156,70.70346938161975,-0.5879542396182114,0.5891760872322963,-0.8080046647350754,18.94890510948905
