B1,B11,B2,B3,B4,B5,B6,B7,B8,B8A,agua,id,nubes300,t
0.02207174887892377,0.013308127802690584,0.033872926008968615,0.037438396860986545,0.015685033632287,0.012458688340807177,0.008195739910313903,0.009860033632286998,0.008300000000000002,0.0077858744394618835,1.0,20180330T105619_20180330T110002_T30TXM,0.0029229759373439624,2018-03-30 11:00:02+00:00
0.16582746636771303,0.10490913677130044,0.13047847533632287,0.12172813901345293,0.11954349775784755,0.13241418161434979,0.15223800448430497,0.1625806614349776,0.14922774663677132,0.16622729820627802,0.0,20180409T105619_20180409T110405_T30TWM,0.5657613482717414,2018-04-09 11:04:05.466000+00:00
0.17193071748878927,0.10365846412556054,0.12826642376681616,0.11793593049327357,0.11581687219730942,0.1304135089686099,0.1471664798206278,0.1561502802690583,0.1427121076233184,0.16017909192825114,0.0,20180409T105619_20180409T110405_T30TXM,0.5657613482717414,2018-04-09 11:04:05.466000+00:00
0.02824540358744395,0.012528082959641255,0.035591704035874444,0.04564915919282512,0.022468778026905827,0.015459360986547089,0.007286771300448433,0.008480773542600899,0.008784697309417043,0.009091367713004485,0.9686098654708521,20180414T105651_20180414T110709_T30TWM,0.26904282356109355,2018-04-14 11:07:09+00:00
0.03890594170403588,0.013026345291479825,0.040257903587443945,0.04828004484304933,0.024412443946188342,0.018000280269058297,0.009795123318385652,0.010706838565022421,0.010866816143497757,0.010904484304932738,0.9686098654708521,20180414T105651_20180414T110709_T30TXM,0.2718367621729886,2018-04-14 11:07:09.384000+00:00
0.026746748878923768,0.03035375560538117,0.04046552690582961,0.05525616591928252,0.028308744394618838,0.025671356502242164,0.022004035874439463,0.025349887892376678,0.025144226457399107,0.026159417040358752,0.95347533632287,20180419T105619_20180419T110127_T30TWM,0.12370191255757587,2018-04-19 11:09:32.885000+00:00
0.037097533632287,0.030617769058295965,0.04310397982062781,0.055752466367713006,0.02858015695067265,0.027141143497757855,0.02291967488789238,0.025645964125560538,0.025013452914798204,0.02593335201793722,0.7146860986547084,20180419T105619_20180419T110127_T30TXM,0.04975791475682074,2018-04-19 11:09:29.174000+00:00
0.018782847533632293,0.037916311659192826,0.02790560538116592,0.03700689461883408,0.025441423766816147,0.026655156950672648,0.024106278026905834,0.02772970852017937,0.028742152466367712,0.02965532511210762,0.0,20180424T105651_20180424T110609_T30TWM,0.0028612624338683703,2018-04-24 11:06:09+00:00
0.03994562780269059,0.03725375560538117,0.030700280269058303,0.037067769058295966,0.02392163677130045,0.025763901345291485,0.022170067264573993,0.025291984304932735,0.026234585201793722,0.027061827354260094,0.0,20180424T105651_20180424T110609_T30TXM,0.0028612624338683703,2018-04-24 11:06:09+00:00
0.1508262331838565,0.1147867152466368,0.12314411434977579,0.1107483744394619,0.10077572869955158,0.10846406950672648,0.10866670403587445,0.11012141255605383,0.1318186098654709,0.10983402466367713,0.0,20180504T105621_20180504T110230_T30TWM,0.7452410473342571,2018-05-04 11:02:30+00:00
